run_id,sweep_type,ensemble_n,seeds_n,base_seed,r,s,p_fail,mean_rho_V,std_rho_V,mean_T,mean_B,frac_success,tail_top1_fraction,n_seeds
vacuum_toy_full,sweep_pfail,100000,5,12345,2.0,0.5,0.1,0.9451864576727391,0.0009853056118337283,2.065859908667824,3.094772,0.27018000000000003,0.11911820801740769,5
vacuum_toy_full,sweep_pfail,100000,5,12345,2.0,0.5,0.3,0.9423269589369939,0.0010334308475317818,1.7825264444729592,2.625212,0.210292,0.131831603646913,5
vacuum_toy_full,sweep_pfail,100000,5,12345,2.0,0.5,0.5,0.9371775963013704,0.001691335372243792,1.4985770346306517,2.155974,0.15009999999999998,0.14605035468375974,5
vacuum_toy_full,sweep_pfail,100000,5,12345,2.0,0.5,0.7,0.9256480510260306,0.0015957757791048427,1.215712973598648,1.6906299999999999,0.089876,0.1606842451662433,5
vacuum_toy_full,sweep_pfail,100000,5,12345,2.0,0.5,0.9,0.8791004390763536,0.0030004994240739407,0.9335451835116633,1.22529,0.030147999999999998,0.14736655937432086,5
