patch_id,T,B,fC_0,fC,I,F,S,category
13446,0.21483423926234063,0,0.3510849080109776,0.3510849080109776,0,0,0,non_int
13447,0.04170510906840051,0,0.07132694084219883,0.07132694084219883,0,0,0,non_int
13448,0.5131050637703346,0,0.6925780606412809,0.6925780606412809,1,1,0,fail
13449,1.4577764706780107,2,0.004991704048515699,0.004991704048515699,0,0,0,non_int
13450,0.26086533822289343,0,0.735362789766007,0.735362789766007,0,0,0,non_int
13451,1.4662205089280675,4,0.08254612407202168,0.08254612407202168,0,0,0,non_int
13452,1.378033489673864,2,0.4630650832116056,0.4630650832116056,0,0,0,non_int
13453,0.8110404182402383,1,0.07027254209559936,0.07027254209559936,0,0,0,non_int
13454,0.03060253407507517,0,0.1685336390410447,0.1685336390410447,1,1,0,fail
13455,1.702075412958039,2,0.14496352109801874,0.14496352109801874,0,0,0,non_int
13456,3.292140723545034,2,0.11930485251333141,0.5596524262566657,1,0,1,success
13457,0.011622405598620754,0,0.6680319725063654,0.6680319725063654,1,1,0,fail
13458,0.4738194512415427,0,0.16477584050526753,0.16477584050526753,0,0,0,non_int
13459,0.21822583086245895,1,0.16238320747374993,0.16238320747374993,0,0,0,non_int
13460,0.2071114030792603,0,0.5074522861369227,0.5074522861369227,0,0,0,non_int
13461,0.3060097715515712,1,0.004891667742645262,0.004891667742645262,0,0,0,non_int
13462,0.845313309689768,0,0.007571938618921808,0.007571938618921808,0,0,0,non_int
13463,0.794459031864557,0,0.0893071392421557,0.5446535696210778,1,0,1,success
13464,0.3253352043737181,3,0.22460879366054687,0.22460879366054687,0,0,0,non_int
13465,0.37748761144679793,1,0.06185152893474943,0.06185152893474943,1,1,0,fail
13466,4.292283709551487,7,0.23711298226379005,0.618556491131895,1,0,1,success
13467,0.016567183548682397,0,0.6489925169623166,0.6489925169623166,1,1,0,fail
13468,1.2103948761654668,3,0.3723602261127877,0.3723602261127877,0,0,0,non_int
13469,1.1891146736884015,2,0.12524909762292225,0.5626245488114612,1,0,1,success
13470,4.092417357054569,6,0.452247562355717,0.452247562355717,0,0,0,non_int
13471,3.3715098600489712,8,0.45419486707869344,0.7270974335393467,1,0,1,success
13472,2.9476924633453203,1,0.15675600547693888,0.5783780027384694,1,0,1,success
13473,0.15550508049060627,0,0.1317690316640656,0.1317690316640656,1,1,0,fail
13474,2.438877698617944,3,0.03675832350453791,0.03675832350453791,0,0,0,non_int
13475,0.6923297137246164,0,0.0948640692392514,0.0948640692392514,0,0,0,non_int
13476,0.20239882783852745,1,0.06088115565184556,0.06088115565184556,1,1,0,fail
13477,0.5636599711847787,1,0.15881592493981606,0.15881592493981606,0,0,0,non_int
13478,1.1680300252014502,0,0.4969705285005387,0.4969705285005387,0,0,0,non_int
13479,0.11786523906353225,1,0.15369312758204703,0.15369312758204703,0,0,0,non_int
13480,1.0407133160553956,0,0.09420347262777462,0.09420347262777462,0,0,0,non_int
13481,1.9181958579813796,6,0.7275353022425717,0.7275353022425717,0,0,0,non_int
13482,0.002053625983330866,0,0.5496213405137578,0.5496213405137578,1,1,0,fail
13483,0.27191329585815943,0,0.1360997710681957,0.1360997710681957,1,1,0,fail
13484,0.2627002846562881,1,0.19002463033359715,0.19002463033359715,0,0,0,non_int
13485,0.017453604277501707,0,0.22581422006528537,0.22581422006528537,1,1,0,fail
13486,1.3946289504777911,3,0.08897509832608705,0.5444875491630435,1,0,1,success
13487,4.530937785454352,9,0.6984144242011306,0.6984144242011306,0,0,0,non_int
13488,0.5153181909470557,1,0.10303183111331803,0.10303183111331803,0,0,0,non_int
13489,0.19805757518835207,0,0.29294824419510423,0.29294824419510423,0,0,0,non_int
13490,0.3368118583343054,0,0.416400586743735,0.416400586743735,0,0,0,non_int
13491,0.4237187114977961,0,0.23523647568714126,0.23523647568714126,0,0,0,non_int
13492,0.9968478996739173,0,0.25902296733880326,0.25902296733880326,0,0,0,non_int
13493,0.21850316960697852,1,0.21978399532132917,0.21978399532132917,0,0,0,non_int
13494,1.8167359234740945,4,0.2607534149016466,0.6303767074508233,1,0,1,success
13495,1.1353178708851972,0,0.519072155622128,0.519072155622128,0,0,0,non_int
13496,0.9083736305927511,1,0.3157933341873354,0.3157933341873354,0,0,0,non_int
13497,1.4543972218579695,5,0.037621465262219864,0.037621465262219864,0,0,0,non_int
13498,0.303608799775147,0,0.05031756161222062,0.05031756161222062,0,0,0,non_int
13499,2.0031682355031415,4,0.13200335656055578,0.13200335656055578,0,0,0,non_int
13500,1.9017131479237361,2,0.03583708919825322,0.03583708919825322,0,0,0,non_int
13501,0.039055218822914656,0,0.07938561876006843,0.07938561876006843,1,1,0,fail
13502,0.5457352467200064,0,0.09772728146934906,0.09772728146934906,0,0,0,non_int
13503,0.13272607819445786,0,0.5380616866416963,0.5380616866416963,1,1,0,fail
13504,0.8909362922805065,1,0.2690296587300355,0.2690296587300355,1,1,0,fail
13505,1.3875015472600867,1,0.1959268008652452,0.1959268008652452,0,0,0,non_int
13506,0.7924343400124912,2,0.22022108673424606,0.22022108673424606,0,0,0,non_int
13507,0.689019553946778,2,0.25809615317192813,0.25809615317192813,0,0,0,non_int
13508,0.29070150672940653,0,0.02935950331982394,0.02935950331982394,1,1,0,fail
13509,0.41061222476603837,1,0.2875690162859853,0.2875690162859853,0,0,0,non_int
13510,0.1792800746184866,0,0.03416003632631984,0.03416003632631984,0,0,0,non_int
13511,0.22997487470376768,0,0.07408450504175922,0.07408450504175922,0,0,0,non_int
13512,4.213297586808484,4,0.015536024499661134,0.5077680122498306,1,0,1,success
13513,0.8992579143130693,1,0.28354871317827807,0.28354871317827807,0,0,0,non_int
13514,1.7512495442519374,2,0.19030475633793076,0.19030475633793076,0,0,0,non_int
13515,0.7779725266895943,1,0.3359506489806891,0.3359506489806891,0,0,0,non_int
13516,2.297370376498927,2,0.23292854723691633,0.23292854723691633,0,0,0,non_int
13517,0.3201728265469081,1,0.05658482104903827,0.05658482104903827,0,0,0,non_int
13518,0.6056538290750152,2,0.2749440428333296,0.2749440428333296,0,0,0,non_int
13519,0.36664744894113355,1,0.12564235909340474,0.12564235909340474,0,0,0,non_int
13520,0.542907101025137,0,0.4379765537118004,0.4379765537118004,0,0,0,non_int
13521,5.129554855065827,9,0.19075855860275234,0.5953792793013761,1,0,1,success
13522,0.5234351952762852,0,0.2261747296987857,0.6130873648493929,1,0,1,success
13523,1.9125804943553755,3,0.5037599043730506,0.5037599043730506,0,0,0,non_int
13524,0.4412082777631466,1,0.21902784845021353,0.21902784845021353,0,0,0,non_int
13525,1.1407074934320667,2,0.1480574207630732,0.1480574207630732,0,0,0,non_int
13526,0.25337484660919607,0,0.322268657963288,0.322268657963288,1,1,0,fail
13527,1.900613154757224,1,0.32781917480155176,0.32781917480155176,0,0,0,non_int
13528,0.24778006092747773,0,0.42795029255615397,0.42795029255615397,1,1,0,fail
13529,1.062746218816563,0,0.6375688050769192,0.6375688050769192,0,0,0,non_int
13530,0.3892224123997448,1,0.03717580092993311,0.03717580092993311,0,0,0,non_int
13531,0.03995918806563396,0,0.2223993403051923,0.2223993403051923,0,0,0,non_int
13532,0.15942686430770245,1,0.22268556454822458,0.22268556454822458,0,0,0,non_int
13533,3.7367053203830762,2,0.07878561697433172,0.5393928084871659,1,0,1,success
13534,1.7368930142956338,5,0.48192999446978185,0.48192999446978185,0,0,0,non_int
13535,0.4423856850553596,0,0.3083525809419709,0.3083525809419709,0,0,0,non_int
13536,0.5159479711664072,1,0.16754484036407208,0.16754484036407208,0,0,0,non_int
13537,0.18346434459394287,0,0.3686567581207956,0.3686567581207956,1,1,0,fail
13538,0.5797689499150751,1,0.03968227916372274,0.03968227916372274,0,0,0,non_int
13539,0.19561057366573228,0,0.033916385618170515,0.033916385618170515,0,0,0,non_int
13540,0.8707701318757373,1,0.10712400389036254,0.10712400389036254,0,0,0,non_int
13541,0.18000523638627536,0,0.060248283417293165,0.060248283417293165,0,0,0,non_int
13542,1.2011733762640124,2,0.129569458874354,0.129569458874354,0,0,0,non_int
13543,2.65600785777159,4,0.08086704283326565,0.08086704283326565,0,0,0,non_int
13544,1.2411898706145996,0,0.4031782877360313,0.4031782877360313,0,0,0,non_int
13545,1.0025605891206586,1,0.20599023876245495,0.20599023876245495,0,0,0,non_int
13546,0.8488507440948063,2,0.2623470925163592,0.2623470925163592,0,0,0,non_int
13547,1.9212062356637987,3,0.34745309691467136,0.34745309691467136,0,0,0,non_int
13548,0.6098161785557512,1,0.10428630471252597,0.10428630471252597,0,0,0,non_int
13549,0.031315301434445,0,0.40796824211414245,0.40796824211414245,0,0,0,non_int
13550,3.364917318895825,6,0.03702993669746277,0.03702993669746277,0,0,0,non_int
13551,0.67388502248546,1,0.18370662110003344,0.18370662110003344,0,0,0,non_int
13552,0.5709743700694984,2,0.03478266903866208,0.5173913345193311,1,0,1,success
13553,0.08319074682463634,0,0.2190045989538314,0.2190045989538314,1,1,0,fail
13554,0.5191870665301029,1,0.5749960110517756,0.7874980055258878,1,0,1,success
13555,0.23790191731809193,0,0.2330749320933763,0.2330749320933763,0,0,0,non_int
13556,0.16177823610569034,0,0.2587274075125116,0.2587274075125116,0,0,0,non_int
13557,0.2074878443744844,0,0.1620843901372951,0.1620843901372951,0,0,0,non_int
13558,0.8104237118714918,2,0.20405689014875272,0.20405689014875272,0,0,0,non_int
13559,1.0578309438904536,1,0.0029199132769550926,0.0029199132769550926,0,0,0,non_int
13560,0.4583922794759325,0,0.08089852086506558,0.08089852086506558,0,0,0,non_int
13561,0.3115735581231772,1,0.3838516676514543,0.3838516676514543,0,0,0,non_int
13562,10.083565891646337,10,0.1961135433466888,0.5980567716733445,1,0,1,success
13563,0.175428055682799,0,0.2647179369055808,0.2647179369055808,1,1,0,fail
13564,0.4671122943207644,1,0.5303568935906913,0.5303568935906913,0,0,0,non_int
13565,0.937012569610279,2,0.1214173462993439,0.1214173462993439,0,0,0,non_int
13566,0.3788830478908049,0,0.09717767014527601,0.09717767014527601,0,0,0,non_int
13567,1.403846222057022,3,0.4716823258818775,0.4716823258818775,0,0,0,non_int
13568,0.49912328978629983,0,0.5156164800671531,0.5156164800671531,1,1,0,fail
13569,0.8379812119627174,0,0.09183813025806528,0.09183813025806528,0,0,0,non_int
13570,1.6574528305785288,3,0.06204934142859184,0.06204934142859184,0,0,0,non_int
13571,0.20160791948043447,0,0.07630543320810769,0.07630543320810769,1,1,0,fail
13572,1.9603220869819018,2,0.10589702392081325,0.10589702392081325,0,0,0,non_int
13573,0.6404357783438592,3,0.6250525912460526,0.6250525912460526,0,0,0,non_int
13574,2.3885143994734053,3,0.23824614286382353,0.23824614286382353,0,0,0,non_int
13575,1.9183212133485574,2,0.10044535859593973,0.10044535859593973,0,0,0,non_int
13576,0.19869134880875763,1,0.3856338428566559,0.3856338428566559,1,1,0,fail
13577,3.6409953467844107,5,0.15648604486882547,0.5782430224344127,1,0,1,success
13578,0.217107906362393,0,0.2385856179461225,0.2385856179461225,1,1,0,fail
13579,1.4075719556913668,0,0.2472890837270093,0.2472890837270093,0,0,0,non_int
13580,0.5148952910333927,1,0.3222053162898322,0.3222053162898322,0,0,0,non_int
13581,8.508402891489817,11,0.3190494393716303,0.6595247196858152,1,0,1,success
13582,0.010402648584613459,0,0.3067196728498473,0.3067196728498473,0,0,0,non_int
13583,2.700476832447464,9,0.5145023697399738,0.5145023697399738,0,0,0,non_int
13584,0.5977182906544689,1,0.4438141062548401,0.4438141062548401,0,0,0,non_int
13585,0.8254612714915904,0,0.3847215474508988,0.3847215474508988,0,0,0,non_int
13586,4.336285061784772,7,0.024791953636268217,0.024791953636268217,0,0,0,non_int
13587,0.2650243434399475,1,0.22504481205301607,0.22504481205301607,0,0,0,non_int
13588,6.750052643645301,5,0.08871436529438048,0.5443571826471902,1,0,1,success
13589,2.9103383194838677,3,0.1625116478122877,0.5812558239061438,1,0,1,success
13590,0.4897411155629188,1,0.23979128627868737,0.23979128627868737,1,1,0,fail
13591,0.7165648653473697,1,0.03549979491841529,0.03549979491841529,0,0,0,non_int
13592,0.0799034857036734,0,0.2611900072106782,0.2611900072106782,0,0,0,non_int
13593,0.20583014351249562,0,0.18412757648114428,0.18412757648114428,1,1,0,fail
13594,1.3641494099832152,1,0.8399145625645308,0.9199572812822654,1,0,1,success
13595,1.426684303009125,4,0.02702410022820614,0.5135120501141031,1,0,1,success
13596,0.6310362226391913,3,0.06463444945953697,0.06463444945953697,0,0,0,non_int
13597,0.13116772705745935,0,0.156851962818573,0.156851962818573,0,0,0,non_int
13598,0.22037210931059528,0,0.41241156915513766,0.41241156915513766,0,0,0,non_int
13599,0.6482442682835091,3,0.8517652252139085,0.8517652252139085,0,0,0,non_int
13600,12.945104036363258,16,0.27958253889399615,0.639791269446998,1,0,1,success
13601,0.1032807409275063,0,0.2015829887086261,0.2015829887086261,0,0,0,non_int
13602,0.26781700596953784,0,0.07142463622218734,0.07142463622218734,0,0,0,non_int
13603,0.43428890912116247,0,0.603297362488762,0.603297362488762,0,0,0,non_int
13604,0.7126393814058808,0,0.06790355610080061,0.06790355610080061,1,1,0,fail
13605,0.40216488051109484,1,0.059451971187166726,0.059451971187166726,1,1,0,fail
13606,0.08107824419823803,0,0.1429937612303357,0.1429937612303357,0,0,0,non_int
13607,1.4703385850851474,0,0.49606003615052147,0.49606003615052147,0,0,0,non_int
13608,0.5295098198049302,0,0.17530649815372926,0.17530649815372926,1,1,0,fail
13609,3.7483160504234574,3,0.16959189144901463,0.16959189144901463,0,0,0,non_int
13610,2.047385141863746,2,0.10114547730230848,0.10114547730230848,0,0,0,non_int
13611,10.751930213231773,14,0.3138386038458107,0.6569193019229054,1,0,1,success
13612,0.702537902181381,0,0.1208983373047241,0.1208983373047241,0,0,0,non_int
13613,1.664623119910668,3,0.2698697159005723,0.2698697159005723,0,0,0,non_int
13614,0.09621321047295317,0,0.03436812277565126,0.03436812277565126,0,0,0,non_int
13615,3.3308043540945604,12,0.3603487079446131,0.6801743539723066,1,0,1,success
13616,1.1640358347518425,1,0.6692153011224193,0.6692153011224193,0,0,0,non_int
13617,1.934932058697746,1,0.008635572440385734,0.008635572440385734,0,0,0,non_int
13618,0.4708429313456084,1,0.3371093459080899,0.3371093459080899,0,0,0,non_int
13619,0.389065501812679,0,0.2993041743539734,0.2993041743539734,0,0,0,non_int
13620,7.518434177595999,10,0.09031063875120857,0.5451553193756042,1,0,1,success
13621,2.1244295318521482,4,0.522873963623122,0.522873963623122,0,0,0,non_int
13622,0.3232885564386595,1,0.1230364380556448,0.1230364380556448,0,0,0,non_int
13623,0.10597868815942534,0,0.6030628043472903,0.6030628043472903,1,1,0,fail
13624,0.2637603697575293,0,0.6245887722511428,0.6245887722511428,1,1,0,fail
13625,0.5864681230771068,1,0.0639145013406313,0.0639145013406313,0,0,0,non_int
13626,0.8412271660905539,0,0.022147233069193546,0.022147233069193546,1,1,0,fail
13627,12.233633222031163,26,0.2767666245765905,0.6383833122882953,1,0,1,success
13628,1.425650435194304,1,0.48591467888662826,0.48591467888662826,0,0,0,non_int
13629,0.7983956817551374,3,0.4110195350006959,0.4110195350006959,0,0,0,non_int
13630,1.6073311186133188,1,0.5189265165309054,0.5189265165309054,0,0,0,non_int
13631,3.8297482378466223,7,0.2724179991675383,0.6362089995837692,1,0,1,success
13632,0.34199507434083576,0,0.06473430416287287,0.06473430416287287,0,0,0,non_int
13633,0.4997350917839769,1,0.022519760502394785,0.022519760502394785,0,0,0,non_int
13634,0.4467228061534745,0,0.06972530306911165,0.06972530306911165,0,0,0,non_int
13635,0.25734191628419983,0,0.28835777027411585,0.28835777027411585,0,0,0,non_int
13636,2.8928443647746023,3,0.20393801802663822,0.20393801802663822,0,0,0,non_int
13637,0.0672770024029589,0,0.6259731691551141,0.6259731691551141,0,0,0,non_int
13638,0.685052316785554,2,0.198955561493238,0.198955561493238,0,0,0,non_int
13639,0.2568813527777041,0,0.7561710301741651,0.7561710301741651,1,1,0,fail
13640,1.5402631650978877,2,0.10215795226925513,0.10215795226925513,0,0,0,non_int
13641,0.3978837869302532,0,0.17668236599627174,0.17668236599627174,0,0,0,non_int
13642,0.0544686346763843,0,0.07435141252791604,0.07435141252791604,1,1,0,fail
13643,7.719406908049802,14,0.5110649199452572,0.7555324599726285,1,0,1,success
13644,6.279525544021951,6,0.7221031732605213,0.8610515866302606,1,0,1,success
13645,16.08433842586116,27,0.2903056600159425,0.6451528300079712,1,0,1,success
13646,0.07188508220168856,0,0.2216196737797902,0.2216196737797902,0,0,0,non_int
13647,0.6624704363048256,0,0.402250286764563,0.7011251433822815,1,0,1,success
13648,0.18120894718141536,0,0.07057058899872766,0.07057058899872766,1,1,0,fail
13649,0.5686201653411841,0,0.3245009808498697,0.3245009808498697,0,0,0,non_int
13650,1.397345725770608,1,0.026986217198589603,0.026986217198589603,0,0,0,non_int
13651,0.49398045608599683,0,0.025734838249683915,0.025734838249683915,0,0,0,non_int
13652,1.199551780764785,0,0.21268992299157757,0.21268992299157757,0,0,0,non_int
13653,0.00219258747355279,0,0.05814619387762774,0.05814619387762774,0,0,0,non_int
13654,0.21275596591520146,0,0.04691171021980799,0.04691171021980799,1,1,0,fail
13655,2.0486925674403196,4,0.1613622482615926,0.1613622482615926,0,0,0,non_int
13656,0.07245241519205287,0,0.17097608967385908,0.17097608967385908,0,0,0,non_int
13657,0.24570952016632897,0,0.052017917800132006,0.052017917800132006,1,1,0,fail
13658,1.799714537354452,1,0.5395044815171435,0.7697522407585717,1,0,1,success
13659,15.340254517186462,27,0.5118958678332848,0.7559479339166424,1,0,1,success
13660,0.6824263135624947,0,0.06495394416324912,0.06495394416324912,1,1,0,fail
13661,11.811775342509563,12,0.08032739275657545,0.5401636963782878,1,0,1,success
13662,0.535128136937358,1,0.01153859682371667,0.01153859682371667,1,1,0,fail
13663,0.05474024673116199,0,0.3845383209595283,0.3845383209595283,0,0,0,non_int
13664,0.12333064406263618,0,0.1731281262221533,0.1731281262221533,0,0,0,non_int
13665,1.6706731697413097,0,0.03675873388555824,0.03675873388555824,0,0,0,non_int
13666,1.9603484748265791,1,0.03665265586811596,0.03665265586811596,0,0,0,non_int
13667,0.06050827973273155,0,0.47941986080029186,0.47941986080029186,0,0,0,non_int
13668,1.8568152096329356,1,0.6350391977482456,0.6350391977482456,0,0,0,non_int
13669,7.767699341018389,15,0.38498664622018886,0.6924933231100945,1,0,1,success
13670,13.067975193646017,22,0.10847725100289009,0.5542386255014451,1,0,1,success
13671,1.5523484886991872,5,0.1341599166757427,0.1341599166757427,0,0,0,non_int
13672,0.17738751389076343,0,0.4588001278133549,0.4588001278133549,0,0,0,non_int
13673,1.2977430099608203,1,0.2738839033900032,0.2738839033900032,0,0,0,non_int
13674,0.09977679397898376,0,0.3073700599068286,0.3073700599068286,0,0,0,non_int
13675,0.4760793853758043,2,0.01631183078710653,0.01631183078710653,0,0,0,non_int
13676,0.8625322351095313,1,0.11523582174563052,0.11523582174563052,0,0,0,non_int
13677,8.291736787752487,18,0.38403266786439244,0.6920163339321963,1,0,1,success
13678,0.7642487691139191,0,0.25155183224208,0.25155183224208,0,0,0,non_int
13679,7.796633425807693,11,0.002781573547184576,0.5013907867735923,1,0,1,success
13680,1.6111722507433317,2,0.2553156980864195,0.2553156980864195,0,0,0,non_int
13681,0.6275222820089162,1,0.21303886743920483,0.21303886743920483,0,0,0,non_int
13682,0.0968262764110124,0,0.04918861206143048,0.04918861206143048,0,0,0,non_int
13683,0.036782097210769554,0,0.02258783661741212,0.02258783661741212,1,1,0,fail
13684,0.3035507031040196,0,0.024941533208368134,0.024941533208368134,0,0,0,non_int
13685,5.813344451535777,11,0.219649235911717,0.6098246179558585,1,0,1,success
13686,0.688911981128722,1,0.4877676224770286,0.4877676224770286,0,0,0,non_int
13687,1.1051252019806403,1,0.008039676796346762,0.5040198383981733,1,0,1,success
13688,5.497863728686475,11,0.6241257226947561,0.812062861347378,1,0,1,success
13689,1.0077432581196235,2,0.05593144205829367,0.05593144205829367,0,0,0,non_int
13690,0.48171809538593335,0,0.29182654292483706,0.29182654292483706,0,0,0,non_int
13691,2.5446538624975563,4,0.06596629523638199,0.532983147618191,1,0,1,success
13692,1.1606292418397541,1,0.007015965989314332,0.007015965989314332,0,0,0,non_int
13693,1.9466595384407839,1,0.006879643767584742,0.006879643767584742,0,0,0,non_int
13694,1.1401932816517075,2,0.020238702831890974,0.020238702831890974,0,0,0,non_int
13695,0.2691371259212843,0,0.5398046834627467,0.5398046834627467,0,0,0,non_int
13696,6.742605239815763,9,0.23342313835976042,0.23342313835976042,0,0,0,non_int
13697,3.6861425457678623,3,0.35939751384881147,0.35939751384881147,0,0,0,non_int
13698,0.014853080313164471,0,0.31682631893088536,0.31682631893088536,0,0,0,non_int
13699,0.42403140001075823,2,0.008158285283699574,0.008158285283699574,0,0,0,non_int
13700,0.194220543336935,0,0.06409373035661363,0.06409373035661363,0,0,0,non_int
13701,0.06541043231156231,0,0.03568611828574896,0.03568611828574896,1,1,0,fail
13702,2.8606631790308343,8,0.4512905281193815,0.4512905281193815,0,0,0,non_int
13703,1.526600664479873,1,0.004989910058851335,0.004989910058851335,0,0,0,non_int
13704,1.3774780982861987,2,0.05857433800505618,0.05857433800505618,0,0,0,non_int
13705,0.6356605798632228,1,0.21106851163298612,0.21106851163298612,0,0,0,non_int
13706,0.4511337535248685,0,0.5244487501803081,0.5244487501803081,1,1,0,fail
13707,0.11387162666397035,0,0.19216911992342756,0.19216911992342756,0,0,0,non_int
13708,0.06666758564680496,0,0.3277552869769479,0.3277552869769479,1,1,0,fail
13709,0.7299005704677878,1,0.1159068591512354,0.1159068591512354,0,0,0,non_int
13710,0.5934767476215874,0,0.01811504471559406,0.01811504471559406,0,0,0,non_int
13711,0.6286240850413122,1,0.07275571085478055,0.07275571085478055,0,0,0,non_int
13712,5.6281810809394175,8,0.08597715793609885,0.5429885789680494,1,0,1,success
13713,0.3614530232448286,0,0.0552356812017199,0.0552356812017199,0,0,0,non_int
13714,0.8575839947698329,1,0.05553059132701883,0.05553059132701883,1,1,0,fail
13715,1.6041945669185262,1,0.587166965696934,0.793583482848467,1,0,1,success
13716,1.7738515695158859,1,0.02191820710484354,0.02191820710484354,0,0,0,non_int
13717,0.059987027756986236,0,0.6894374064086956,0.6894374064086956,0,0,0,non_int
13718,3.198453289389125,5,0.2144132307659573,0.2144132307659573,0,0,0,non_int
13719,0.02255996277413075,0,0.2864624339106567,0.2864624339106567,0,0,0,non_int
13720,2.2825670236779976,5,0.3782457477982088,0.3782457477982088,0,0,0,non_int
13721,0.6396867761922762,1,0.3253688941351008,0.3253688941351008,0,0,0,non_int
13722,0.04786377112342887,0,0.001323095653132367,0.001323095653132367,0,0,0,non_int
13723,0.009210954060954782,0,0.022769207392472814,0.022769207392472814,0,0,0,non_int
13724,8.314733322313753,16,0.46399392034184356,0.7319969601709218,1,0,1,success
13725,0.13466632033131892,0,0.010017958216936646,0.010017958216936646,0,0,0,non_int
13726,0.08902834900590138,0,0.025413622457388468,0.025413622457388468,0,0,0,non_int
13727,0.4879277314953719,0,0.0461307493135016,0.0461307493135016,0,0,0,non_int
13728,0.13265989342872508,0,0.4221576901856193,0.4221576901856193,1,1,0,fail
13729,0.10703606443233958,0,0.3195759771719097,0.3195759771719097,1,1,0,fail
13730,2.034697554021885,3,0.11872916978164992,0.559364584890825,1,0,1,success
13731,0.4570521006497912,0,0.21049472953004075,0.21049472953004075,0,0,0,non_int
13732,0.17702846506494332,0,0.10051811626287385,0.10051811626287385,1,1,0,fail
13733,0.07693770712048918,1,0.35021957319577623,0.35021957319577623,0,0,0,non_int
13734,0.42605155630998426,0,0.10114644122024706,0.5505732206101235,1,0,1,success
13735,0.5483755356864186,0,0.2784517720413302,0.2784517720413302,0,0,0,non_int
13736,7.111432131351972,15,0.12019495727185193,0.560097478635926,1,0,1,success
13737,0.09519643834411884,0,0.3957369900823836,0.3957369900823836,0,0,0,non_int
13738,0.029723606596019123,0,0.640352948301763,0.640352948301763,0,0,0,non_int
13739,0.9893333418209185,0,0.04662508055860634,0.04662508055860634,0,0,0,non_int
13740,0.456126072493883,0,0.2182717848857908,0.2182717848857908,0,0,0,non_int
13741,2.2375344382489835,7,0.18248914826585017,0.18248914826585017,0,0,0,non_int
13742,0.045425569593878216,0,0.5577707947872264,0.5577707947872264,0,0,0,non_int
13743,1.1110914078668603,0,0.8055553749296324,0.8055553749296324,0,0,0,non_int
13744,0.02308299108875145,0,0.1389487591434729,0.1389487591434729,0,0,0,non_int
13745,0.2367507018303964,0,0.033662361944752764,0.033662361944752764,1,1,0,fail
13746,1.2844769351249399,3,0.11832774155383344,0.5591638707769168,1,0,1,success
13747,0.3244141665592911,0,0.29674623894075797,0.29674623894075797,0,0,0,non_int
13748,2.4134885135113993,5,0.49377363379966904,0.49377363379966904,0,0,0,non_int
13749,0.4340206578510781,0,0.19908240263650373,0.19908240263650373,0,0,0,non_int
13750,0.38973838886027273,2,0.25748355489479147,0.25748355489479147,0,0,0,non_int
13751,0.18746064175252025,0,0.24519622116645945,0.24519622116645945,0,0,0,non_int
13752,1.5058891643304966,0,0.02958557157721681,0.02958557157721681,0,0,0,non_int
13753,0.7840025982103609,1,0.30776032933348874,0.30776032933348874,0,0,0,non_int
13754,0.06713178193473135,0,0.08058676707448208,0.540293383537241,1,0,1,success
13755,1.7797715229042292,4,0.4822095047920461,0.4822095047920461,0,0,0,non_int
13756,0.8078086654736693,1,0.37172162491905597,0.37172162491905597,0,0,0,non_int
13757,0.7397493478067215,1,0.2723164013816435,0.2723164013816435,0,0,0,non_int
13758,0.16826054109127767,1,0.19036925548541064,0.5951846277427053,1,0,1,success
13759,0.27666256137776757,0,0.18408695711339534,0.18408695711339534,1,1,0,fail
13760,0.18758076931949094,1,0.20381800614502527,0.20381800614502527,0,0,0,non_int
13761,0.769967170809772,0,0.14450173676763986,0.14450173676763986,0,0,0,non_int
13762,0.48283673348773204,0,0.03176704594071236,0.03176704594071236,0,0,0,non_int
13763,0.26358702863404737,1,0.06928063128663099,0.06928063128663099,0,0,0,non_int
13764,0.029344715942739134,1,0.5211128266155379,0.5211128266155379,0,0,0,non_int
13765,6.123710228546422,8,0.4387910198156955,0.4387910198156955,0,0,0,non_int
13766,0.16367090853135516,0,0.36920794607140195,0.36920794607140195,0,0,0,non_int
13767,0.6063560526501083,1,0.5414938063230509,0.5414938063230509,0,0,0,non_int
13768,2.85912077817521,5,0.5661728350107909,0.7830864175053954,1,0,1,success
13769,0.020906198930764248,0,0.797408556766258,0.797408556766258,0,0,0,non_int
13770,0.8942158194141449,0,0.5193147744575289,0.5193147744575289,0,0,0,non_int
13771,0.013573430098421034,0,0.055133916238951475,0.055133916238951475,0,0,0,non_int
13772,0.6947276995954192,1,0.30120394941760853,0.30120394941760853,0,0,0,non_int
13773,0.4549523489309908,0,0.4791995643544054,0.4791995643544054,1,1,0,fail
13774,9.718257205539178,13,0.42110273361305306,0.7105513668065265,1,0,1,success
13775,0.0636844546318078,1,0.0032113010134696526,0.0032113010134696526,1,1,0,fail
13776,2.758360224399559,3,0.1235232996818605,0.1235232996818605,0,0,0,non_int
13777,1.0555904045803322,0,0.16950233545984353,0.16950233545984353,0,0,0,non_int
13778,1.1055488058908818,2,0.10215832603433964,0.10215832603433964,0,0,0,non_int
13779,0.8945852682707516,1,0.004093090687380943,0.004093090687380943,0,0,0,non_int
13780,0.4133181814811507,0,0.062437763336185184,0.062437763336185184,0,0,0,non_int
13781,1.001390328609812,0,0.035410393299918685,0.035410393299918685,1,1,0,fail
13782,0.2036267520281033,0,0.21346541477367087,0.21346541477367087,1,1,0,fail
13783,0.5457242197639977,2,0.7898750535509119,0.7898750535509119,0,0,0,non_int
13784,0.1598876109076394,0,0.06872193024494357,0.06872193024494357,0,0,0,non_int
